,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
64,0.172165,0.234565,0.742685,0.187997,0.132188,0.268999,0.688142,0.266245,0.233677,0.06389,0.067797,0.368991,0.8722139999999999,0.385638,0.472614,0.320823,0.188732,0.108551,0.027692,0.5581149999999999,0.033268,0.398831,0.545445,0.375542,0.051038,0.09555,0.949108,0.542198,0.511372,0.380683
65,0.155848,0.217594,0.743861,0.197177,0.154539,0.241149,0.691142,0.261448,0.299635,0.055078,0.06667999999999999,0.359406,0.871503,0.363203,0.460606,0.297373,0.197505,0.115758,0.029822,0.5791149999999999,0.030945,0.417723,0.5491229999999999,0.378911,0.045414,0.098267,0.947499,0.529125,0.516282,0.373681
66,0.137986,0.186938,0.751851,0.189307,0.173153,0.221894,0.6978479999999999,0.24607,0.351898,0.043262,0.06260800000000001,0.33922800000000003,0.865582,0.343964,0.45487,0.27745,0.201278,0.117916,0.031248,0.600916,0.026513,0.4509,0.5412020000000001,0.382314,0.035682,0.102134,0.947581,0.5152979999999999,0.5244300000000001,0.376073
67,0.125629,0.154804,0.759357,0.173421,0.18655,0.225977,0.706708,0.226433,0.375075,0.032385000000000004,0.05845,0.316956,0.859951,0.316037,0.452787,0.255286,0.201318,0.119896,0.037024,0.638616,0.021914,0.489096,0.517385,0.394679,0.02605,0.106536,0.941833,0.495567,0.544375,0.378075
68,0.11558,0.124942,0.764373,0.148323,0.197663,0.230403,0.714498,0.211654,0.376904,0.024283,0.055507000000000015,0.301033,0.858225,0.279668,0.448098,0.234464,0.19803,0.126484,0.047627,0.669729,0.018953,0.5115350000000001,0.490634,0.378303,0.021086,0.109508,0.925134,0.478149,0.5520649999999999,0.393933
69,0.11605,0.105514,0.771223,0.13080899999999998,0.192147,0.231761,0.731753,0.198176,0.380205,0.018885,0.055664,0.293117,0.866599,0.245428,0.443245,0.211319,0.188682,0.12614,0.052169000000000014,0.695982,0.017174000000000002,0.536606,0.472495,0.369708,0.023361,0.111349,0.901016,0.4568390000000001,0.559964,0.408708
70,0.11962,0.092347,0.7844,0.125278,0.177228,0.242531,0.749815,0.196193,0.387604,0.015182,0.055227,0.297675,0.874001,0.223771,0.435991,0.197739,0.176761,0.124684,0.050079000000000005,0.7169,0.016094,0.568288,0.46017,0.353593,0.031471,0.115254,0.862403,0.4452350000000001,0.5620229999999999,0.446699
71,0.125441,0.085937,0.79884,0.126682,0.160915,0.274296,0.762742,0.19527,0.406418,0.012222,0.052305,0.295208,0.877431,0.219415,0.436711,0.192579,0.163428,0.127441,0.049632,0.725897,0.015778,0.5915,0.44523,0.322521,0.039079,0.119152,0.8177270000000001,0.448924,0.560232,0.467703
72,0.129477,0.080324,0.8086720000000001,0.129555,0.148106,0.31061700000000003,0.769848,0.194474,0.418897,0.010495,0.050583,0.29204600000000003,0.876713,0.209303,0.425463,0.187848,0.150597,0.129978,0.053263,0.736161,0.016374,0.6080270000000001,0.432322,0.296348,0.043108,0.120107,0.7668510000000001,0.445932,0.545071,0.486739
73,0.128662,0.074141,0.811336,0.13860899999999998,0.13886600000000002,0.330394,0.778964,0.194791,0.43552,0.009233,0.056284,0.300062,0.87079,0.199767,0.401397,0.191096,0.13812,0.127684,0.059678,0.742815,0.017453,0.6204770000000001,0.4251680000000001,0.274435,0.04687,0.122005,0.7271479999999999,0.423097,0.5163220000000001,0.4996390000000001
74,0.127631,0.070319,0.808268,0.14903,0.13079100000000002,0.356187,0.792322,0.193576,0.449363,0.007716,0.069359,0.307475,0.8712559999999999,0.195082,0.371807,0.204307,0.124051,0.120718,0.066848,0.747069,0.019219,0.62227,0.419915,0.258359,0.052991,0.12619,0.69822,0.388717,0.474642,0.505138
75,0.136461,0.067561,0.793081,0.15938,0.12198599999999997,0.365813,0.794018,0.192669,0.4474,0.006442,0.07762000000000001,0.307204,0.8687020000000001,0.208957,0.337751,0.210538,0.117645,0.117902,0.07330700000000001,0.752818,0.020773,0.613494,0.420368,0.238288,0.061199,0.125668,0.67924,0.358388,0.429865,0.48989
76,0.145856,0.061921,0.766655,0.170758,0.11843499999999997,0.360014,0.791022,0.198234,0.452769,0.005386999999999999,0.077033,0.309583,0.845347,0.230459,0.29599699999999995,0.225395,0.116029,0.118005,0.07913200000000001,0.753895,0.023916,0.612167,0.426041,0.22266100000000005,0.070836,0.125979,0.680673,0.335581,0.384219,0.477765
77,0.15648399999999998,0.056041,0.7284069999999999,0.181068,0.118625,0.348406,0.7820020000000001,0.200256,0.446483,0.004345,0.070965,0.311786,0.810395,0.262595,0.25828,0.24602,0.115898,0.118447,0.086963,0.754364,0.03125,0.616309,0.4274850000000001,0.211644,0.08174400000000001,0.128371,0.685325,0.332786,0.352518,0.461629
78,0.16597,0.050792,0.694431,0.197676,0.125769,0.330362,0.768323,0.201539,0.427714,0.003928,0.064998,0.308422,0.777552,0.311946,0.231462,0.26391,0.11499,0.119003,0.093009,0.758319,0.042018,0.617433,0.420574,0.202434,0.095001,0.132822,0.692301,0.34181,0.329408,0.450781
79,0.17513299999999998,0.050265,0.662508,0.218035,0.136076,0.315093,0.7404,0.202629,0.396721,0.004714,0.06413200000000001,0.300629,0.733266,0.369018,0.211984,0.283543,0.111856,0.116918,0.093477,0.7593270000000001,0.049937,0.619502,0.404406,0.200067,0.105703,0.140349,0.699555,0.344606,0.305894,0.452095
80,0.174279,0.051625,0.624291,0.226894,0.129274,0.299364,0.689466,0.17923499999999998,0.35952399999999995,0.006658,0.060976,0.29554,0.68505,0.414886,0.182294,0.308291,0.087726,0.118595,0.090539,0.762887,0.044824,0.613919,0.372918,0.195072,0.113674,0.13967000000000002,0.7035779999999999,0.351094,0.26218600000000003,0.441998
