,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
34,0.346263,0.83901,0.909301,0.035616,0.055768,0.929594,0.968038,0.289664,0.685442,0.787877,0.279191,0.107254,0.5793229999999999,0.65841,0.634692,0.461927,0.166616,0.13105899999999998,0.369392,0.97482,0.047315,0.577479,0.446803,0.071216,0.098357,0.394836,0.482612,0.341437,0.673054,0.981149
35,0.290101,0.8086409999999999,0.909287,0.038227,0.044469,0.919455,0.964535,0.305381,0.656095,0.787895,0.24833400000000005,0.095851,0.49607,0.685794,0.595172,0.49286,0.110648,0.196063,0.326587,0.978166,0.03807,0.540446,0.441274,0.045756,0.094003,0.405684,0.522884,0.372283,0.6493479999999999,0.981988
36,0.265992,0.775185,0.926076,0.039587,0.032365,0.8978139999999999,0.963083,0.32229,0.5809770000000001,0.791242,0.228236,0.080404,0.442757,0.7324579999999999,0.555381,0.473907,0.077695,0.256954,0.304452,0.981396,0.036292000000000005,0.5015350000000001,0.435108,0.033207,0.091992,0.416926,0.562358,0.406474,0.6068180000000001,0.983195
37,0.264209,0.740758,0.961782,0.039631,0.019951,0.863944,0.956896,0.32716100000000004,0.5153939999999999,0.793209,0.215146,0.06487799999999999,0.466495,0.711548,0.49231,0.492166,0.067888,0.319727,0.29696,0.980851,0.038315,0.464303,0.4390350000000001,0.03763,0.097919,0.428507,0.617251,0.405419,0.552523,0.983493
38,0.27152,0.705693,0.97129,0.038533,0.010449,0.8361280000000001,0.947296,0.315936,0.476575,0.789085,0.207435,0.062214,0.534775,0.682221,0.428586,0.488518,0.073904,0.383332,0.28808,0.979822,0.035119,0.444366,0.466205,0.047109,0.114891,0.418516,0.647831,0.407735,0.5362859999999999,0.982201
39,0.276418,0.668449,0.956033,0.042143,0.009956,0.8093090000000001,0.938996,0.30330100000000004,0.41237,0.783151,0.19983,0.078408,0.6065689999999999,0.691656,0.363645,0.504868,0.090718,0.442205,0.28292399999999995,0.979825,0.028123,0.474081,0.518684,0.052225,0.135706,0.408216,0.658194,0.412108,0.515788,0.981069
40,0.271799,0.6195109999999999,0.953518,0.050422,0.012416,0.797484,0.940015,0.306044,0.308812,0.763972,0.188788,0.12317,0.619354,0.698098,0.306692,0.565434,0.119225,0.502125,0.266735,0.979509,0.021578,0.520537,0.5720390000000001,0.047166,0.15633,0.391279,0.668768,0.413067,0.524117,0.979519
41,0.246594,0.5562729999999999,0.968422,0.063002,0.013673,0.794507,0.947783,0.32365900000000003,0.213667,0.72918,0.175377,0.189828,0.579279,0.712973,0.257964,0.6479,0.157346,0.558636,0.231946,0.978458,0.017327000000000002,0.56314,0.619079,0.035851999999999995,0.183864,0.365887,0.691766,0.402006,0.523931,0.978169
42,0.215845,0.4760970000000001,0.97933,0.077027,0.015846000000000002,0.789728,0.954785,0.33965100000000004,0.139395,0.681002,0.15198599999999998,0.25319400000000003,0.503811,0.6542439999999999,0.228655,0.688925,0.192958,0.597403,0.199813,0.979848,0.014792,0.60751,0.654123,0.026501,0.218698,0.324788,0.71522,0.400943,0.5093310000000001,0.97907
43,0.197848,0.374949,0.982499,0.084812,0.020617,0.797619,0.959557,0.34026,0.090116,0.639542,0.119992,0.29382,0.425287,0.578019,0.208246,0.708238,0.218679,0.612586,0.17368699999999998,0.980601,0.014618,0.647838,0.668884,0.023211,0.252335,0.30075100000000005,0.732462,0.439811,0.5139670000000001,0.978609
44,0.203843,0.271195,0.978378,0.086451,0.029061,0.8133279999999999,0.962809,0.336794,0.058627,0.623091,0.095721,0.310157,0.367453,0.551531,0.198885,0.727846,0.238489,0.600467,0.136142,0.976891,0.017558,0.679193,0.675873,0.02818,0.280821,0.284824,0.7365470000000001,0.5155029999999999,0.492954,0.977028
45,0.222393,0.181832,0.96915,0.07837999999999999,0.035174000000000004,0.846748,0.962292,0.345002,0.039818,0.613825,0.084922,0.32466300000000003,0.311156,0.5090640000000001,0.223066,0.752347,0.255556,0.567484,0.099658,0.967354,0.019791,0.692033,0.672433,0.042943,0.30386,0.26369000000000004,0.747564,0.592517,0.456855,0.97705
46,0.232819,0.112767,0.963439,0.065352,0.041757,0.863725,0.961974,0.37424,0.032068,0.60154,0.083682,0.363197,0.24600500000000006,0.468693,0.273616,0.7684270000000001,0.265115,0.505733,0.07867,0.958229,0.018839,0.705408,0.679471,0.072038,0.332456,0.2345,0.762523,0.6801470000000001,0.423683,0.979208
47,0.232114,0.067998,0.953336,0.058747,0.046816,0.852234,0.962052,0.417112,0.029496,0.561001,0.087563,0.424703,0.200381,0.428254,0.358252,0.782079,0.269052,0.423385,0.06352999999999999,0.946839,0.015691,0.700803,0.701583,0.114054,0.359557,0.207434,0.778868,0.7417729999999999,0.414073,0.979394
48,0.232057,0.052187,0.944507,0.058904999999999985,0.044257,0.826701,0.962309,0.455925,0.030675,0.48783,0.094439,0.49949,0.202648,0.423475,0.461016,0.785204,0.273148,0.362987,0.049745,0.941951,0.010411,0.684673,0.730611,0.15995299999999998,0.378731,0.18286,0.782775,0.7846069999999999,0.429124,0.974248
49,0.235564,0.071506,0.943587,0.065426,0.038114,0.826484,0.962971,0.471722,0.035652,0.401221,0.098162,0.566163,0.234105,0.441924,0.506637,0.7829010000000001,0.278658,0.331567,0.040327,0.942562,0.005231,0.6654720000000001,0.763877,0.211727,0.392755,0.158234,0.78784,0.797609,0.454175,0.960892
50,0.245862,0.137626,0.94879,0.077662,0.036297,0.841649,0.966239,0.447326,0.041906,0.316083,0.08968200000000001,0.6123770000000001,0.263676,0.471995,0.537818,0.7781319999999999,0.286695,0.304579,0.048093,0.935229,0.001672,0.637767,0.797031,0.274487,0.3928,0.135424,0.800022,0.80472,0.510011,0.950457
51,0.258228,0.251601,0.955627,0.085687,0.047576,0.864661,0.971401,0.399771,0.049797,0.242433,0.070425,0.638269,0.326453,0.478118,0.6161810000000001,0.745459,0.303147,0.258758,0.059542,0.928425,0.0006309999999999999,0.58294,0.8207610000000001,0.345024,0.374589,0.119663,0.809462,0.808487,0.574079,0.949937
52,0.264532,0.36715,0.961768,0.091266,0.072477,0.875862,0.974503,0.360767,0.058886,0.176903,0.051917999999999985,0.654504,0.394877,0.486929,0.721979,0.674495,0.330839,0.215458,0.059367,0.921704,0.001296,0.5605289999999999,0.836525,0.41072,0.332839,0.10952,0.8235889999999999,0.795293,0.638005,0.957285
53,0.261739,0.421753,0.966921,0.102225,0.100903,0.879965,0.977325,0.34870300000000004,0.06748,0.120346,0.042016000000000005,0.6701189999999999,0.441686,0.511433,0.789397,0.588233,0.363665,0.182614,0.057129999999999986,0.903399,0.003005,0.5513140000000001,0.8501129999999999,0.457106,0.267965,0.101516,0.854822,0.766281,0.701661,0.961804
54,0.24725300000000006,0.4416,0.971748,0.11899,0.131849,0.877994,0.97946,0.363074,0.074352,0.077727,0.036604000000000005,0.684654,0.500645,0.516993,0.8392290000000001,0.5604560000000001,0.395972,0.156875,0.069048,0.876183,0.004228,0.52677,0.860411,0.484867,0.1985,0.092374,0.896876,0.727088,0.7605270000000001,0.96195
55,0.226985,0.452693,0.969304,0.136754,0.17044700000000002,0.8737389999999999,0.980635,0.387454,0.081686,0.053009,0.03349,0.695822,0.5977,0.501566,0.857899,0.5600689999999999,0.419888,0.134928,0.091561,0.853018,0.006299,0.490441,0.8687370000000001,0.513842,0.138677,0.08656799999999999,0.93843,0.7575850000000001,0.812301,0.960187
56,0.204681,0.450292,0.961821,0.154936,0.212497,0.867576,0.981572,0.397468,0.091774,0.037636,0.033356,0.695335,0.714634,0.46428,0.856232,0.558243,0.434505,0.110253,0.115317,0.8359059999999999,0.012437,0.494388,0.8717459999999999,0.54056,0.093449,0.08479400000000001,0.956984,0.76002,0.8394370000000001,0.95536
57,0.17891,0.444682,0.955866,0.168018,0.240132,0.854096,0.981715,0.381981,0.100546,0.026,0.032617,0.694023,0.796294,0.452019,0.857339,0.580874,0.439575,0.091878,0.131874,0.8188270000000001,0.025237,0.532424,0.870289,0.559454,0.051262,0.081169,0.944895,0.73879,0.8464079999999999,0.94613
58,0.159297,0.45444,0.954719,0.173735,0.252415,0.844195,0.982422,0.370835,0.107914,0.018081,0.029561,0.695704,0.8645,0.457474,0.862202,0.601282,0.42993,0.07771900000000001,0.14490999999999998,0.801083,0.045361,0.575106,0.873705,0.579199,0.02366,0.075572,0.919667,0.747532,0.8379260000000001,0.923273
59,0.155399,0.474556,0.954492,0.159746,0.24779,0.8413360000000001,0.982815,0.394062,0.125051,0.014132,0.024885,0.7021890000000001,0.910506,0.434493,0.814704,0.608061,0.402385,0.066718,0.164851,0.782927,0.06599,0.6313449999999999,0.8770870000000001,0.629178,0.011281,0.072509,0.915325,0.7710779999999999,0.809475,0.881076
60,0.16463599999999998,0.491964,0.945121,0.14468499999999998,0.224438,0.8140649999999999,0.981774,0.440582,0.152088,0.013608000000000002,0.022766,0.711218,0.93432,0.373916,0.780378,0.600774,0.373775,0.07336799999999999,0.194288,0.778386,0.077691,0.687228,0.884443,0.687344,0.007142,0.071605,0.906387,0.779271,0.7885489999999999,0.814393
61,0.178075,0.483112,0.917081,0.133991,0.207521,0.7580439999999999,0.98086,0.486987,0.186209,0.014127,0.023795,0.720224,0.934016,0.316762,0.736546,0.570358,0.356984,0.095752,0.224439,0.778231,0.083273,0.734701,0.890597,0.73217,0.007238,0.067164,0.913571,0.771644,0.800859,0.7517699999999999
62,0.181895,0.4531020000000001,0.8712120000000001,0.133975,0.211957,0.676612,0.979248,0.526846,0.237562,0.015525,0.02884,0.732668,0.911843,0.304078,0.64015,0.526568,0.36027800000000004,0.130093,0.238407,0.780032,0.092453,0.772619,0.8970440000000001,0.7543350000000001,0.008524,0.057257,0.972167,0.735123,0.8203799999999999,0.7232609999999999
63,0.157354,0.403986,0.8500709999999999,0.143846,0.250941,0.567732,0.980906,0.5604560000000001,0.308285,0.01739,0.036718,0.7400329999999999,0.909801,0.333295,0.524335,0.488486,0.387798,0.176738,0.252102,0.790795,0.10721,0.81109,0.903786,0.774705,0.009799,0.050966,0.985529,0.6785359999999999,0.830058,0.743502
64,0.116677,0.32626,0.858189,0.15643,0.316593,0.447626,0.980404,0.5984149999999999,0.386817,0.018335,0.047932,0.750947,0.940933,0.374399,0.451749,0.467611,0.421809,0.231602,0.279943,0.811661,0.122146,0.8315530000000001,0.9068,0.78042,0.010883,0.052919000000000015,0.984558,0.633975,0.838031,0.7756970000000001
65,0.080747,0.231767,0.880508,0.179642,0.382652,0.351663,0.980779,0.6384569999999999,0.49618,0.016280000000000003,0.06327999999999999,0.761313,0.958265,0.303181,0.410797,0.446868,0.443179,0.283529,0.294223,0.842784,0.131658,0.8485870000000001,0.908178,0.7707970000000001,0.013921,0.061512,0.974498,0.5637439999999999,0.8589110000000001,0.818325
66,0.057213,0.140905,0.9004559999999999,0.214572,0.437472,0.319412,0.982387,0.657968,0.6115430000000001,0.014009,0.075653,0.762171,0.96293,0.11812,0.368678,0.441773,0.444398,0.329687,0.342618,0.863841,0.13088,0.871604,0.908154,0.7472489999999999,0.018087,0.07736699999999999,0.942917,0.487162,0.853217,0.8343860000000001
67,0.042297,0.074539,0.917866,0.253578,0.481113,0.347438,0.984057,0.6467189999999999,0.718066,0.014215,0.08544,0.749061,0.955296,0.022043,0.361245,0.450535,0.426557,0.364297,0.397327,0.88684,0.12778299999999998,0.898124,0.903616,0.6876770000000001,0.022068,0.096955,0.911028,0.433132,0.858833,0.8472569999999999
68,0.035898,0.037723,0.93157,0.290454,0.5154890000000001,0.414283,0.984944,0.619251,0.795851,0.017879,0.09837,0.721143,0.960236,0.031504000000000004,0.391845,0.481626,0.405409,0.382146,0.4306180000000001,0.913234,0.119225,0.921867,0.89464,0.6154689999999999,0.028518,0.119353,0.908365,0.409201,0.86226,0.8562139999999999
69,0.037963,0.022235,0.939413,0.328813,0.535162,0.451226,0.985231,0.589424,0.810264,0.022045,0.121059,0.70652,0.972742,0.021941,0.411979,0.50559,0.380728,0.384103,0.45992,0.918163,0.111152,0.936142,0.8878309999999999,0.5512739999999999,0.041442,0.1355,0.934023,0.389709,0.8763479999999999,0.85982
70,0.042488,0.0197,0.943593,0.374271,0.543441,0.5012449999999999,0.985201,0.5672560000000001,0.786533,0.02396,0.137652,0.711079,0.973252,0.013206,0.393975,0.5204880000000001,0.35527800000000004,0.387497,0.498457,0.907987,0.105461,0.946548,0.886767,0.4955560000000001,0.06287100000000001,0.150084,0.961969,0.37588,0.8888590000000001,0.856685
71,0.054041999999999986,0.021588,0.949897,0.4188020000000001,0.54791,0.563629,0.983763,0.556825,0.789018,0.024619,0.142676,0.729704,0.972719,0.022967,0.362,0.532075,0.329508,0.396541,0.544187,0.909909,0.09524,0.953109,0.8858790000000001,0.466008,0.092108,0.166549,0.977775,0.38118,0.9041,0.8402940000000001
72,0.07506,0.022745,0.957428,0.448309,0.5410689999999999,0.553621,0.97756,0.5599569999999999,0.779419,0.023759,0.14975,0.751538,0.975374,0.042431,0.363929,0.570539,0.30704000000000004,0.410063,0.558478,0.913996,0.078052,0.958876,0.8835,0.458734,0.123203,0.188383,0.983597,0.374422,0.927168,0.825083
73,0.107791,0.021055,0.948683,0.465047,0.522842,0.522138,0.962529,0.5900529999999999,0.776982,0.02242,0.177734,0.7721979999999999,0.980282,0.118717,0.406791,0.6138520000000001,0.284196,0.416117,0.57886,0.91733,0.05687100000000001,0.958637,0.885669,0.455039,0.154168,0.21900100000000006,0.979151,0.347248,0.922791,0.8121149999999999
74,0.147607,0.020285,0.935247,0.492546,0.49562,0.483399,0.933022,0.625129,0.80688,0.02288,0.233035,0.7842859999999999,0.982309,0.201024,0.449319,0.650898,0.253195,0.407558,0.6006060000000001,0.92344,0.039202,0.950724,0.891466,0.464703,0.187726,0.252386,0.965753,0.340596,0.926399,0.793131
75,0.198171,0.023513,0.90968,0.529116,0.466988,0.4870680000000001,0.902629,0.640444,0.8624700000000001,0.027976,0.276133,0.7824220000000001,0.982108,0.286405,0.410818,0.6797449999999999,0.217491,0.397355,0.602405,0.928237,0.025733,0.94086,0.901212,0.457146,0.230246,0.310739,0.948164,0.346078,0.929651,0.770626
76,0.254566,0.036407,0.881243,0.529382,0.449316,0.502541,0.8960520000000001,0.626221,0.907227,0.035287,0.294376,0.769753,0.983004,0.415378,0.33665700000000004,0.71625,0.190997,0.386903,0.533194,0.931048,0.018322,0.925254,0.909682,0.430315,0.273482,0.380445,0.937284,0.375261,0.929297,0.763519
77,0.300603,0.05933,0.833519,0.500307,0.449632,0.490774,0.89646,0.602183,0.914728,0.041353,0.305368,0.750189,0.984475,0.5634319999999999,0.341164,0.737743,0.176513,0.369091,0.418285,0.934185,0.018841,0.907235,0.913814,0.39912,0.29948400000000003,0.424841,0.937404,0.439741,0.910127,0.769045
78,0.32868800000000004,0.090637,0.773135,0.525807,0.454505,0.535945,0.8912260000000001,0.583806,0.8837290000000001,0.047239,0.316496,0.7287060000000001,0.980754,0.702425,0.341741,0.732709,0.164596,0.346528,0.35330900000000004,0.941311,0.025865,0.87577,0.913952,0.364489,0.297249,0.46077,0.943275,0.52957,0.870059,0.779041
79,0.333594,0.138941,0.707645,0.5844739999999999,0.4445810000000001,0.6169640000000001,0.8829809999999999,0.579334,0.8300120000000001,0.053044000000000015,0.337803,0.704059,0.966466,0.809919,0.31290100000000004,0.697801,0.159236,0.321761,0.35154,0.946334,0.038659,0.86116,0.912907,0.32466,0.256185,0.494808,0.944639,0.65745,0.791892,0.770468
80,0.319489,0.218048,0.657066,0.614842,0.412346,0.6977720000000001,0.8678040000000001,0.58131,0.778573,0.060027,0.365277,0.6739350000000001,0.943553,0.8525889999999999,0.25707,0.652004,0.164088,0.289434,0.365343,0.949888,0.054592,0.8878950000000001,0.911739,0.276189,0.200345,0.5485260000000001,0.939753,0.685982,0.69825,0.730528
